jobID,skill,rating
"Helpers--Pipelayers,.Plumbers,.Pipefitters,.and.Steamfitters",Coordination,3
Helpers--Roofers,Coordination,3.75
Construction.and.Building.Inspectors,Coordination,3
Energy.Auditors,Coordination,3
Elevator.and.Escalator.Installers.and.Repairers,Coordination,3.12
Fence.Erectors,Coordination,3.12
Hazardous.Materials.Removal.Workers,Coordination,3
Highway.Maintenance.Workers,Coordination,3.5
Rail-Track.Laying.and.Maintenance.Equipment.Operators,Coordination,3.12
Septic.Tank.Servicers.and.Sewer.Pipe.Cleaners,Coordination,2.75
Segmental.Pavers,Coordination,3.75
Weatherization.Installers.and.Technicians,Coordination,3
"Derrick.Operators,.Oil.and.Gas",Coordination,3.38
"Rotary.Drill.Operators,.Oil.and.Gas",Coordination,3.38
"Service.Unit.Operators,.Oil.and.Gas",Coordination,3
"Excavating.and.Loading.Machine.and.Dragline.Operators,.Surface.Mining",Coordination,3.12
"Earth.Drillers,.Except.Oil.and.Gas",Coordination,3
"Explosives.Workers,.Ordnance.Handling.Experts,.and.Blasters",Coordination,3.5
Continuous.Mining.Machine.Operators,Coordination,3
"Roof.Bolters,.Mining",Coordination,3.5
"Loading.and.Moving.Machine.Operators,.Underground.Mining",Coordination,2.88
"Rock.Splitters,.Quarry",Coordination,2.75
"Roustabouts,.Oil.and.Gas",Coordination,3
Helpers--Extraction.Workers,Coordination,3.25
"First-Line.Supervisors.of.Mechanics,.Installers,.and.Repairers",Coordination,3.75
"Computer,.Automated.Teller,.and.Office.Machine.Repairers",Coordination,2.88
"Radio,.Cellular,.and.Tower.Equipment.Installers.and.Repairers",Coordination,3.38
"Telecommunications.Equipment.Installers.and.Repairers,.Except.Line.Installers",Coordination,3
Avionics.Technicians,Coordination,3.12
"Electric.Motor,.Power.Tool,.and.Related.Repairers",Coordination,2.88
"Electrical.and.Electronics.Installers.and.Repairers,.Transportation.Equipment",Coordination,3
"Electrical.and.Electronics.Repairers,.Commercial.and.Industrial.Equipment",Coordination,3
"Electrical.and.Electronics.Repairers,.Powerhouse,.Substation,.and.Relay",Coordination,3
"Electronic.Equipment.Installers.and.Repairers,.Motor.Vehicles",Coordination,3
Audiovisual.Equipment.Installers.and.Repairers,Coordination,2.62
Security.and.Fire.Alarm.Systems.Installers,Coordination,2.88
Aircraft.Mechanics.and.Service.Technicians,Coordination,3
Automotive.Body.and.Related.Repairers,Coordination,2.88
Automotive.Glass.Installers.and.Repairers,Coordination,2.5
Automotive.Service.Technicians.and.Mechanics,Coordination,2.81
Bus.and.Truck.Mechanics.and.Diesel.Engine.Specialists,Coordination,3
Farm.Equipment.Mechanics.and.Service.Technicians,Coordination,2.38
"Mobile.Heavy.Equipment.Mechanics,.Except.Engines",Coordination,3.12
Rail.Car.Repairers,Coordination,2.62
Motorboat.Mechanics.and.Service.Technicians,Coordination,2.25
Motorcycle.Mechanics,Coordination,3
Outdoor.Power.Equipment.and.Other.Small.Engine.Mechanics,Coordination,2.88
Bicycle.Repairers,Coordination,2.5
Recreational.Vehicle.Service.Technicians,Coordination,3.12
Tire.Repairers.and.Changers,Coordination,2.12
Mechanical.Door.Repairers,Coordination,2.88
"Control.and.Valve.Installers.and.Repairers,.Except.Mechanical.Door",Coordination,3
"Heating,.Air.Conditioning,.and.Refrigeration.Mechanics.and.Installers",Coordination,3.12
Home.Appliance.Repairers,Coordination,2.75
Industrial.Machinery.Mechanics,Coordination,3
"Maintenance.Workers,.Machinery",Coordination,3
Millwrights,Coordination,3.5
"Refractory.Materials.Repairers,.Except.Brickmasons",Coordination,2.75
Electrical.Power-Line.Installers.and.Repairers,Coordination,3.25
Telecommunications.Line.Installers.and.Repairers,Coordination,3
Camera.and.Photographic.Equipment.Repairers,Coordination,2.25
Medical.Equipment.Repairers,Coordination,2.88
Musical.Instrument.Repairers.and.Tuners,Coordination,2.38
Watch.and.Clock.Repairers,Coordination,2.12
"Maintenance.and.Repair.Workers,.General",Coordination,3
Wind.Turbine.Service.Technicians,Coordination,3.25
"Coin,.Vending,.and.Amusement.Machine.Servicers.and.Repairers",Coordination,2.62
Commercial.Divers,Coordination,3.12
Locksmiths.and.Safe.Repairers,Coordination,2.62
Manufactured.Building.and.Mobile.Home.Installers,Coordination,3.62
Riggers,Coordination,3.12
Signal.and.Track.Switch.Repairers,Coordination,2.75
"Helpers--Installation,.Maintenance,.and.Repair.Workers",Coordination,2.88
Geothermal.Technicians,Coordination,3.12
First-Line.Supervisors.of.Production.and.Operating.Workers,Coordination,3.88
"Aircraft.Structure,.Surfaces,.Rigging,.and.Systems.Assemblers",Coordination,2.88
"Coil.Winders,.Tapers,.and.Finishers",Coordination,2.88
Electrical.and.Electronic.Equipment.Assemblers,Coordination,2.88
Electromechanical.Equipment.Assemblers,Coordination,2
Engine.and.Other.Machine.Assemblers,Coordination,2.25
Structural.Metal.Fabricators.and.Fitters,Coordination,2.62
Fiberglass.Laminators.and.Fabricators,Coordination,2.62
Timing.Device.Assemblers.and.Adjusters,Coordination,2
Team.Assemblers,Coordination,3.25
Bakers,Coordination,2.88
Butchers.and.Meat.Cutters,Coordination,2.75
"Meat,.Poultry,.and.Fish.Cutters.and.Trimmers",Coordination,2.38
Slaughterers.and.Meat.Packers,Coordination,1.88
"Food.and.Tobacco.Roasting,.Baking,.and.Drying.Machine.Operators.and.Tenders",Coordination,3
Food.Batchmakers,Coordination,3
Food.Cooking.Machine.Operators.and.Tenders,Coordination,2.75
"Extruding.and.Drawing.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,3
"Forging.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.62
"Rolling.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,3
"Cutting,.Punching,.and.Press.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.5
"Drilling.and.Boring.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.25
"Grinding,.Lapping,.Polishing,.and.Buffing.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.5
"Lathe.and.Turning.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.62
"Milling.and.Planing.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.62
Machinists,Coordination,3
Metal-Refining.Furnace.Operators.and.Tenders,Coordination,2.25
"Pourers.and.Casters,.Metal",Coordination,2.62
"Model.Makers,.Metal.and.Plastic",Coordination,2.88
"Patternmakers,.Metal.and.Plastic",Coordination,2.62
Foundry.Mold.and.Coremakers,Coordination,2.5
"Molding,.Coremaking,.and.Casting.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2
"Multiple.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.88
Tool.and.Die.Makers,Coordination,2.88
"Welders,.Cutters,.Solderers,.and.Brazers",Coordination,2.44
"Welding,.Soldering,.and.Brazing.Machine.Setters,.Operators,.and.Tenders",Coordination,2.75
"Heat.Treating.Equipment.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.88
"Layout.Workers,.Metal.and.Plastic",Coordination,3
"Plating.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Coordination,2.62
"Tool.Grinders,.Filers,.and.Sharpeners",Coordination,2.12
Prepress.Technicians.and.Workers,Coordination,2.88
Printing.Press.Operators,Coordination,3
Print.Binding.and.Finishing.Workers,Coordination,2.75
Laundry.and.Dry-Cleaning.Workers,Coordination,2.25
"Pressers,.Textile,.Garment,.and.Related.Materials",Coordination,1.75
Sewing.Machine.Operators,Coordination,1.75
Shoe.and.Leather.Workers.and.Repairers,Coordination,2.12
Shoe.Machine.Operators.and.Tenders,Coordination,1.88
"Sewers,.Hand",Coordination,1.88
"Tailors,.Dressmakers,.and.Custom.Sewers",Coordination,2.5
Textile.Bleaching.and.Dyeing.Machine.Operators.and.Tenders,Coordination,2.75
"Textile.Cutting.Machine.Setters,.Operators,.and.Tenders",Coordination,2.75
"Textile.Knitting.and.Weaving.Machine.Setters,.Operators,.and.Tenders",Coordination,2.25
"Textile.Winding,.Twisting,.and.Drawing.Out.Machine.Setters,.Operators,.and.Tenders",Coordination,2.5
"Extruding.and.Forming.Machine.Setters,.Operators,.and.Tenders,.Synthetic.and.Glass.Fibers",Coordination,3
Fabric.and.Apparel.Patternmakers,Coordination,2.88
Upholsterers,Coordination,2.75
Cabinetmakers.and.Bench.Carpenters,Coordination,2.5
Furniture.Finishers,Coordination,2.75
"Model.Makers,.Wood",Coordination,3
"Patternmakers,.Wood",Coordination,2.25
"Sawing.Machine.Setters,.Operators,.and.Tenders,.Wood",Coordination,2.5
"Woodworking.Machine.Setters,.Operators,.and.Tenders,.Except.Sawing",Coordination,2
Nuclear.Power.Reactor.Operators,Coordination,3.25
Power.Distributors.and.Dispatchers,Coordination,3.62
Power.Plant.Operators,Coordination,3
Biomass.Plant.Technicians,Coordination,2.88
Hydroelectric.Plant.Technicians,Coordination,3
Stationary.Engineers.and.Boiler.Operators,Coordination,2.75
Water.and.Wastewater.Treatment.Plant.and.System.Operators,Coordination,3.12
Chemical.Plant.and.System.Operators,Coordination,2.75
Gas.Plant.Operators,Coordination,3.12
"Petroleum.Pump.System.Operators,.Refinery.Operators,.and.Gaugers",Coordination,3.12
Biofuels.Processing.Technicians,Coordination,3.12
Chemical.Equipment.Operators.and.Tenders,Coordination,3.12
"Separating,.Filtering,.Clarifying,.Precipitating,.and.Still.Machine.Setters,.Operators,.and.Tenders",Coordination,2.88
"Crushing,.Grinding,.and.Polishing.Machine.Setters,.Operators,.and.Tenders",Coordination,2.88
"Grinding.and.Polishing.Workers,.Hand",Coordination,2.5
"Mixing.and.Blending.Machine.Setters,.Operators,.and.Tenders",Coordination,2.75
"Cutters.and.Trimmers,.Hand",Coordination,2.25
"Cutting.and.Slicing.Machine.Setters,.Operators,.and.Tenders",Coordination,3
"Extruding,.Forming,.Pressing,.and.Compacting.Machine.Setters,.Operators,.and.Tenders",Coordination,2.25
"Furnace,.Kiln,.Oven,.Drier,.and.Kettle.Operators.and.Tenders",Coordination,2.5
"Inspectors,.Testers,.Sorters,.Samplers,.and.Weighers",Coordination,2.88
Jewelers.and.Precious.Stone.and.Metal.Workers,Coordination,2.25
Gem.and.Diamond.Workers,Coordination,2.38
Dental.Laboratory.Technicians,Coordination,2.62
Medical.Appliance.Technicians,Coordination,3
Ophthalmic.Laboratory.Technicians,Coordination,2.5
Packaging.and.Filling.Machine.Operators.and.Tenders,Coordination,3
"Painting,.Coating,.and.Decorating.Workers",Coordination,2.62
"Coating,.Painting,.and.Spraying.Machine.Setters,.Operators,.and.Tenders",Coordination,2.75
Semiconductor.Processing.Technicians,Coordination,2.62
Photographic.Process.Workers.and.Processing.Machine.Operators,Coordination,2.88
Computer.Numerically.Controlled.Tool.Operators,Coordination,2.88
Computer.Numerically.Controlled.Tool.Programmers,Coordination,3
Adhesive.Bonding.Machine.Operators.and.Tenders,Coordination,3
"Cleaning,.Washing,.and.Metal.Pickling.Equipment.Operators.and.Tenders",Coordination,2.12
Cooling.and.Freezing.Equipment.Operators.and.Tenders,Coordination,2.88
Etchers.and.Engravers,Coordination,2.12
"Molders,.Shapers,.and.Casters,.Except.Metal.and.Plastic",Coordination,2.75
"Stone.Cutters.and.Carvers,.Manufacturing",Coordination,2.38
"Glass.Blowers,.Molders,.Benders,.and.Finishers",Coordination,2.5
"Potters,.Manufacturing",Coordination,2.5
"Paper.Goods.Machine.Setters,.Operators,.and.Tenders",Coordination,2.62
Tire.Builders,Coordination,2
Helpers--Production.Workers,Coordination,2.38
Aircraft.Cargo.Handling.Supervisors,Coordination,3.5
"First-Line.Supervisors.of.Helpers,.Laborers,.and.Material.Movers,.Hand",Coordination,3.75
Recycling.Coordinators,Coordination,3.25
First-Line.Supervisors.of.Material-Moving.Machine.and.Vehicle.Operators,Coordination,3.5
"Airline.Pilots,.Copilots,.and.Flight.Engineers",Coordination,3.75
Commercial.Pilots,Coordination,3.62
Air.Traffic.Controllers,Coordination,4
Airfield.Operations.Specialists,Coordination,4
Flight.Attendants,Coordination,3.25
"Ambulance.Drivers.and.Attendants,.Except.Emergency.Medical.Technicians",Coordination,3
Driver/Sales.Workers,Coordination,2.88
Heavy.and.Tractor-Trailer.Truck.Drivers,Coordination,2.25
Light.Truck.Drivers,Coordination,1.88
"Bus.Drivers,.Transit.and.Intercity",Coordination,2.5
Locomotive.Engineers,Coordination,3
"Rail.Yard.Engineers,.Dinkey.Operators,.and.Hostlers",Coordination,3.25
"Railroad.Brake,.Signal,.and.Switch.Operators.and.Locomotive.Firers",Coordination,2.88
Railroad.Conductors.and.Yardmasters,Coordination,3.88
Subway.and.Streetcar.Operators,Coordination,2.38
Sailors.and.Marine.Oilers,Coordination,3
"Captains,.Mates,.and.Pilots.of.Water.Vessels",Coordination,3.54
Motorboat.Operators,Coordination,3.12
Ship.Engineers,Coordination,3.38
Bridge.and.Lock.Tenders,Coordination,3
Parking.Attendants,Coordination,2.25
Automotive.and.Watercraft.Service.Attendants,Coordination,2.62
Traffic.Technicians,Coordination,3
Transportation.Inspectors,Coordination,3.12
Aviation.Inspectors,Coordination,3
"Transportation.Vehicle,.Equipment.and.Systems.Inspectors,.Except.Aviation",Coordination,2.75
Passenger.Attendants,Coordination,3
Conveyor.Operators.and.Tenders,Coordination,2.88
Crane.and.Tower.Operators,Coordination,3
Dredge.Operators,Coordination,3.12
Hoist.and.Winch.Operators,Coordination,3.38
Industrial.Truck.and.Tractor.Operators,Coordination,3
Cleaners.of.Vehicles.and.Equipment,Coordination,2.12
"Laborers.and.Freight,.Stock,.and.Material.Movers,.Hand",Coordination,2.88
Recycling.and.Reclamation.Workers,Coordination,2.12
Machine.Feeders.and.Offbearers,Coordination,2
"Packers.and.Packagers,.Hand",Coordination,2.12
Stockers.and.Order.Fillers,Coordination,2.56
Gas.Compressor.and.Gas.Pumping.Station.Operators,Coordination,2.88
"Pump.Operators,.Except.Wellhead.Pumpers",Coordination,3
Wellhead.Pumpers,Coordination,2.38
Refuse.and.Recyclable.Material.Collectors,Coordination,2.75
"Tank.Car,.Truck,.and.Ship.Loaders",Coordination,2.88
Chief.Executives,Critical Thinking,4.75
Chief.Sustainability.Officers,Critical Thinking,4.12
General.and.Operations.Managers,Critical Thinking,4
Advertising.and.Promotions.Managers,Critical Thinking,4.12
Marketing.Managers,Critical Thinking,4.25
Sales.Managers,Critical Thinking,4
Administrative.Services.Managers,Critical Thinking,3.88
Computer.and.Information.Systems.Managers,Critical Thinking,4
Financial.Managers,Critical Thinking,4
Treasurers.and.Controllers,Critical Thinking,4.75
Investment.Fund.Managers,Critical Thinking,4
Industrial.Production.Managers,Critical Thinking,4
Quality.Control.Systems.Managers,Critical Thinking,4.12
Geothermal.Production.Managers,Critical Thinking,3.88
Biofuels.Production.Managers,Critical Thinking,3.88
Biomass.Power.Plant.Managers,Critical Thinking,4
Hydroelectric.Production.Managers,Critical Thinking,4
Purchasing.Managers,Critical Thinking,4
"Transportation,.Storage,.and.Distribution.Managers",Critical Thinking,4.08
Supply.Chain.Managers,Critical Thinking,4
Compensation.and.Benefits.Managers,Critical Thinking,4
Human.Resources.Managers,Critical Thinking,4.12
Training.and.Development.Managers,Critical Thinking,4
"Farmers,.Ranchers,.and.Other.Agricultural.Managers",Critical Thinking,3.87
Construction.Managers,Critical Thinking,4.12
"Education.and.Childcare.Administrators,.Preschool.and.Daycare",Critical Thinking,4
"Education.Administrators,.Kindergarten.through.Secondary",Critical Thinking,4.38
"Education.Administrators,.Postsecondary",Critical Thinking,4.25
Architectural.and.Engineering.Managers,Critical Thinking,4.25
Biofuels/Biodiesel.Technology.and.Product.Development.Managers,Critical Thinking,4.12
Food.Service.Managers,Critical Thinking,3.75
Gambling.Managers,Critical Thinking,4
Lodging.Managers,Critical Thinking,3.88
Medical.and.Health.Services.Managers,Critical Thinking,4
Natural.Sciences.Managers,Critical Thinking,4.38
Clinical.Research.Coordinators,Critical Thinking,4
Water.Resource.Specialists,Critical Thinking,4
Postmasters.and.Mail.Superintendents,Critical Thinking,3.88
"Property,.Real.Estate,.and.Community.Association.Managers",Critical Thinking,3.88
Social.and.Community.Service.Managers,Critical Thinking,4.12
Emergency.Management.Directors,Critical Thinking,4.38
Funeral.Home.Managers,Critical Thinking,3.62
Fitness.and.Wellness.Coordinators,Critical Thinking,3.88
Spa.Managers,Critical Thinking,4
Regulatory.Affairs.Managers,Critical Thinking,4.12
